match_id,duration,start_time,radiant_team_id,radiant_name,dire_team_id,dire_name,series_id,series_type,radiant_score,dire_score,radiant_win,radiant,leagueid,name
4899564616,2504,1562947093,6711290,Team Singularity,5059375,The Final Tribe,347208,0,12,41,False,,10749,The International 2019
4899237869,2569,1562938223,7247587,Anti-MagE-,3214090,Hippomaniacs,347158,0,43,17,True,,10749,The International 2019
4899156839,1788,1562935990,5059375,The Final Tribe,7237270,Bald,347144,0,37,6,True,,10749,The International 2019
4898997090,1658,1562930757,,,7203342,Chaos EC,0,0,4,23,False,,10749,The International 2019
4898917433,2501,1562927868,,,7247587,Anti-MagE-,0,0,36,41,False,,10749,The International 2019
4898778768,2085,1562922293,5066616,Team Serenity,6209166,Team Aster,347090,0,12,24,False,,10749,The International 2019
4898695323,2461,1562918639,5066616,Team Serenity,6209804,Antarctic Penguins,347080,0,17,46,False,,10749,The International 2019
4898694845,2417,1562918649,5,Invictus Gaming,1375614,Newbee,347079,0,29,23,True,,10749,The International 2019
4898862653,3243,1562925762,3214090,Hippomaniacs,5059375,The Final Tribe,347095,0,39,34,True,,10749,The International 2019
4898433464,1460,1562905460,5,Invictus Gaming,7059982,Team Sirius,347056,0,21,8,True,,10749,The International 2019
4898299070,2186,1562896818,7079109,beastcoast,5892936,Team Xolotl,347031,0,27,14,True,,10749,The International 2019
4898190830,2442,1562887642,3,compLexity Gaming,6214538,Newbee,346994,0,5,25,False,,10749,The International 2019
4898286553,1399,1562895988,7247584,Kookaburra,6214538,Newbee,347026,0,8,25,False,,10749,The International 2019
4898239550,3018,1562892248,6288801,J.Storm,3,compLexity Gaming,347007,0,29,19,True,,10749,The International 2019
4898232628,2154,1562891619,7079109,beastcoast,1366506,Black Sheep!,347005,0,33,16,True,,10749,The International 2019
4898062038,1703,1562877801,1366506,Black Sheep!,6214538,Newbee,346973,0,6,24,False,,10749,The International 2019
4898142287,2674,1562883281,6288801,J.Storm,7079109,beastcoast,346985,0,28,14,True,,10749,The International 2019
4897949339,2048,1562871396,7234776,Old Suck Gaming,1366506,Black Sheep!,346935,0,14,27,False,,10749,The International 2019
4897853305,2354,1562866772,6711290,Team Singularity,,,0,0,10,25,False,,10749,The International 2019
4897632737,2683,1562858448,,,5059375,The Final Tribe,0,0,35,13,True,,10749,The International 2019
4897433094,2795,1562853126,7203342,Chaos EC,6711290,Team Singularity,346817,0,17,44,False,,10749,The International 2019
4897388384,2559,1562851790,,,5059375,The Final Tribe,0,0,13,34,False,,10749,The International 2019
4896097089,1512,1562785328,2672298,NoPing Esports,7119077,Hokori,346616,1,25,14,True,,10749,The International 2019
4895967030,3044,1562779057,36,Natus Vincere,7118032,Winstrike Team,346554,2,30,22,True,,10749,The International 2019
4896040961,1621,1562782478,2672298,NoPing Esports,7119077,Hokori,346616,1,26,13,True,,10749,The International 2019
4896537708,1923,1562817243,1520578,GGGGGGGG,5,Invictus Gaming,346726,0,21,7,True,,10749,The International 2019
4896578554,2391,1562819762,5066616,Team Serenity,1375614,Newbee,346733,0,20,14,True,,10749,The International 2019
4896666985,1942,1562824581,5066616,Team Serenity,7059982,Team Sirius,346746,0,10,28,False,,10749,The International 2019
4896762736,3090,1562829410,6209804,Antarctic Penguins,5,Invictus Gaming,346750,0,34,32,False,,10749,The International 2019
4896782830,2138,1562830306,1375614,Newbee,7059982,Team Sirius,346752,0,33,16,True,,10749,The International 2019
4897082996,3780,1562842436,,,,,0,0,38,38,False,,10749,The International 2019
4897054383,2712,1562841361,7059982,Team Sirius,6209804,Antarctic Penguins,346780,0,24,35,False,,10749,The International 2019
4896993477,2330,1562838909,1520578,GGGGGGGG,1375614,Newbee,346770,0,9,23,False,,10749,The International 2019
4897146193,2476,1562844660,6209166,Team Aster,6209804,Antarctic Penguins,346792,0,19,27,False,,10749,The International 2019
4897146106,1732,1562844722,5066616,Team Serenity,4,EHOME,346791,0,7,22,False,,10749,The International 2019
4897134944,2353,1562844262,,,,,0,0,23,49,False,,10749,The International 2019
4895166789,2672,1562753311,543897,Mineski,7225724,Team Jinesbrus,346463,2,28,33,True,,10749,The International 2019
4895769989,2176,1562771845,36,Natus Vincere,7118032,Winstrike Team,346554,2,22,8,True,,10749,The International 2019
4895878753,1921,1562775503,7118032,Winstrike Team,36,Natus Vincere,346554,2,8,15,False,,10749,The International 2019
4895242023,3377,1562756369,36,Natus Vincere,2006913,Vega Squadron,346490,1,22,40,False,,10749,The International 2019
4895310107,2491,1562758588,7225724,Team Jinesbrus,543897,Mineski,346463,2,26,26,False,,10749,The International 2019
4895561660,1994,1562765894,36,Natus Vincere,2006913,Vega Squadron,346490,1,34,15,True,,10749,The International 2019
4895407807,2654,1562761656,2006913,Vega Squadron,36,Natus Vincere,346490,1,18,32,False,,10749,The International 2019
4894907490,1941,1562742514,543897,Mineski,7225724,Team Jinesbrus,346463,2,10,29,False,,10749,The International 2019
4894322762,3372,1562703217,2672298,NoPing Esports,67,paiN Gaming,346351,1,29,44,False,,10749,The International 2019
4894690855,3140,1562731258,7225724,Team Jinesbrus,7098928,Adroit,346446,1,19,34,False,,10749,The International 2019
4894264887,1132,1562700031,67,paiN Gaming,2672298,NoPing Esports,346351,1,14,22,False,,10749,The International 2019
4893290350,2814,1562669529,6797380,AMPLFY,7225724,Team Jinesbrus,346174,1,34,41,False,,10749,The International 2019
4894403418,4024,1562708696,2672298,NoPing Esports,67,paiN Gaming,346351,1,31,57,False,,10749,The International 2019
4894257480,1688,1562699822,46,Team Empire,36,Natus Vincere,346288,1,8,26,False,,10749,The International 2019
4894187671,1808,1562696459,46,Team Empire,36,Natus Vincere,346288,1,31,13,True,,10749,The International 2019
4894083817,2664,1562691641,7119077,Hokori,2672298,NoPing Esports,346278,1,34,38,False,,10749,The International 2019
4894186925,1253,1562696190,2672298,NoPing Esports,7119077,Hokori,346278,1,24,9,True,,10749,The International 2019
4894168276,1960,1562695358,6382242,Thunder Predator,67,paiN Gaming,346279,1,10,31,False,,10749,The International 2019
4894018484,2141,1562689096,2006913,Vega Squadron,7118032,Winstrike Team,346221,1,12,27,False,,10749,The International 2019
4893349765,3181,1562671585,36,Natus Vincere,2006913,Vega Squadron,346177,1,31,28,True,,10749,The International 2019
4893508790,2147,1562676345,36,Natus Vincere,2006913,Vega Squadron,346177,1,25,39,False,,10749,The International 2019
4893210050,3436,1562666455,46,Team Empire,7118032,Winstrike Team,346179,1,34,22,False,,10749,The International 2019
4893101163,2163,1562662017,543897,Mineski,7098928,Adroit,346151,1,25,12,True,,10749,The International 2019
4893194768,2191,1562665818,6797380,AMPLFY,7225724,Team Jinesbrus,346174,1,21,27,False,,10749,The International 2019
4892691160,2768,1562641467,6797380,AMPLFY,7098928,Adroit,346132,1,21,14,True,,10749,The International 2019
4892465747,4446,1562623551,7119077,Hokori,5679840,SG e-sports,346070,0,53,40,True,,10749,The International 2019
4892482283,2302,1562624834,67,paiN Gaming,5055770,Gorillaz-Pride,346072,0,35,16,True,,10749,The International 2019
4892739831,1238,1562644516,543897,Mineski,7225724,Team Jinesbrus,346134,1,21,6,True,,10749,The International 2019
4893715379,2906,1562680818,7118032,Winstrike Team,2006913,Vega Squadron,346221,1,34,43,False,,10749,The International 2019
4892693972,1563,1562641681,7225724,Team Jinesbrus,543897,Mineski,346134,1,8,24,False,,10749,The International 2019
4892339816,1993,1562615715,67,paiN Gaming,5679840,SG e-sports,346043,0,59,17,True,,10749,The International 2019
4892314675,935,1562614404,7119077,Hokori,2672298,NoPing Esports,346037,0,7,23,False,,10749,The International 2019
4891888089,2876,1562597758,36,Natus Vincere,46,Team Empire,345920,0,21,33,False,,10749,The International 2019
4892030631,2136,1562602120,2006913,Vega Squadron,6209143,Gambit Esports,345943,0,23,16,True,,10749,The International 2019
4891494163,4046,1562587333,2006913,Vega Squadron,7118032,Winstrike Team,345868,0,53,42,True,,10749,The International 2019
4891274138,1930,1562580003,6209143,Gambit Esports,7118032,Winstrike Team,345845,0,17,20,False,,10749,The International 2019
4890975618,2675,1562567418,3262331,Team EVOS,7225724,Team Jinesbrus,345825,0,23,27,False,,10749,The International 2019
4891028474,2290,1562569958,3785359,BOOM ID,7098928,Adroit,345828,0,12,29,False,,10749,The International 2019
4890891138,2196,1562563328,6797380,AMPLFY,7098928,Adroit,345820,0,21,8,True,,10749,The International 2019
4890768096,3377,1562556653,6797380,AMPLFY,7225724,Team Jinesbrus,345809,0,41,22,True,,10749,The International 2019
4890756454,1471,1562555887,2672298,NoPing Esports,5679840,SG e-sports,345803,0,33,14,True,,10749,The International 2019
4890741448,1517,1562555032,543897,Mineski,3262331,Team EVOS,345796,0,28,8,True,,10749,The International 2019
4890686040,2155,1562551531,6382242,Thunder Predator,67,paiN Gaming,345764,0,32,20,True,,10749,The International 2019
4890440666,4350,1562532744,5055770,Gorillaz-Pride,7233180,Team Ham,345663,0,33,43,True,,10749,The International 2019
4891703894,3467,1562592890,6953913,FlyToMoon,6209143,Gambit Esports,345897,0,43,36,True,,10749,The International 2019
4890577856,2296,1562543126,5679840,SG e-sports,5055770,Gorillaz-Pride,345717,0,24,42,False,,10749,The International 2019
4890624516,2602,1562547118,7119077,Hokori,7220281,Furia,345726,0,23,11,True,,10749,The International 2019
4890527821,2006,1562539111,7119077,Hokori,7233180,Team Ham,345702,0,12,28,False,,10749,The International 2019
4890534860,3034,1562539555,2672298,NoPing Esports,67,paiN Gaming,345705,1,22,24,True,,10749,The International 2019
4890404686,3146,1562530489,67,paiN Gaming,7119077,Hokori,345653,0,17,14,True,,10749,The International 2019
4890373782,1921,1562528955,7220281,Furia,2672298,NoPing Esports,345639,0,24,30,False,,10749,The International 2019
4890475273,2783,1562534968,6382242,Thunder Predator,5679840,SG e-sports,345685,1,49,29,True,,10749,The International 2019
4890258781,3273,1562523313,5679840,SG e-sports,7220281,Furia,345588,0,39,23,True,,10749,The International 2019
4890306510,2573,1562525450,5055770,Gorillaz-Pride,7119077,Hokori,345604,0,8,27,False,,10749,The International 2019
4890256608,1993,1562523302,7118032,Winstrike Team,36,Natus Vincere,345587,0,17,35,False,,10749,The International 2019
4890198782,3036,1562520695,2672298,NoPing Esports,6382242,Thunder Predator,345566,0,33,40,False,,10749,The International 2019
4890122311,3877,1562517823,5014799,Nemiga Gaming,7118032,Winstrike Team,345540,0,34,32,True,,10749,The International 2019
4891379575,1570,1562583723,36,Natus Vincere,6953913,FlyToMoon,345852,0,29,9,True,,10749,The International 2019
4978435281,2053,1566357766,6214538,Newbee,2586976,OG,359814,1,16,35,False,,10749,The International 2019
4890149021,2552,1562518801,67,paiN Gaming,7233180,Team Ham,345546,0,39,17,True,,10749,The International 2019
4889881001,1461,1562510380,46,Team Empire,6209143,Gambit Esports,345485,0,24,10,True,,10749,The International 2019
4897840279,3357,1562866221,7079109,beastcoast,3,compLexity Gaming,346892,0,32,48,True,,10749,The International 2019
4890640926,1382,1562548389,2672298,NoPing Esports,5055770,Gorillaz-Pride,345740,1,37,12,True,,10749,The International 2019
4894824244,1824,1562738473,7225724,Team Jinesbrus,7098928,Adroit,346446,1,22,9,True,,10749,The International 2019
4890329559,1810,1562526689,46,Team Empire,6953913,FlyToMoon,345615,0,31,14,True,,10749,The International 2019
4894085062,1586,1562692027,67,paiN Gaming,6382242,Thunder Predator,346279,1,22,7,True,,10749,The International 2019
4893895177,2338,1562685252,2006913,Vega Squadron,7118032,Winstrike Team,346221,1,17,30,False,,10749,The International 2019
4889343439,4323,1562492780,6797380,AMPLFY,3262331,Team EVOS,345353,0,34,39,False,,10749,The International 2019
4889635707,1637,1562503250,6209143,Gambit Esports,5014799,Nemiga Gaming,345426,0,36,6,True,,10749,The International 2019
4889555136,2518,1562501132,7118032,Winstrike Team,46,Team Empire,345404,0,31,19,True,,10749,The International 2019
4889502467,3302,1562498935,3785359,BOOM ID,3262331,Team EVOS,345395,0,31,22,True,,10749,The International 2019
4889464422,1857,1562497580,7118032,Winstrike Team,6953913,FlyToMoon,345384,0,35,10,True,,10749,The International 2019
4889496502,2239,1562498689,543897,Mineski,7225724,Team Jinesbrus,345391,0,14,24,False,,10749,The International 2019
4889360849,2928,1562493442,6765426,RESURGENCE,7098928,Adroit,345356,0,50,31,True,,10749,The International 2019
4889414157,2468,1562495684,46,Team Empire,7119388,Team Spirit,345369,0,37,14,True,,10749,The International 2019
4889265404,1929,1562489998,3785359,BOOM ID,7225724,Team Jinesbrus,345336,0,7,25,False,,10749,The International 2019
4889233900,1971,1562488815,6765426,RESURGENCE,4817649,496 Gaming,345331,0,15,37,False,,10749,The International 2019
4889341660,2151,1562493641,36,Natus Vincere,6209143,Gambit Esports,345352,0,17,27,False,,10749,The International 2019
4888974952,1999,1562480552,3785359,BOOM ID,6765426,RESURGENCE,345295,0,23,9,True,,10749,The International 2019
4888936676,1937,1562479284,543897,Mineski,6797380,AMPLFY,345286,0,22,13,True,,10749,The International 2019
4888772755,3424,1562474035,6765426,RESURGENCE,6797380,AMPLFY,345278,0,17,31,False,,10749,The International 2019
4889995626,2528,1562513424,7119388,Team Spirit,36,Natus Vincere,345516,0,23,28,False,,10749,The International 2019
4888686136,2053,1562470296,7098928,Adroit,7225724,Team Jinesbrus,345265,1,8,20,False,,10749,The International 2019
4888646940,1692,1562468501,3785359,BOOM ID,543897,Mineski,345260,1,21,10,True,,10749,The International 2019
4888732113,2595,1562472331,3262331,Team EVOS,4817649,496 Gaming,345271,1,16,25,False,,10749,The International 2019
4889981518,2936,1562512991,2006913,Vega Squadron,6953913,FlyToMoon,345509,0,32,18,True,,10749,The International 2019
4890254708,1974,1562523212,7119388,Team Spirit,6209143,Gambit Esports,345585,0,14,28,False,,10749,The International 2019
4981912277,3471,1566537766,2672298,NoPing Esports,1838315,Team Secret,360268,1,25,52,False,,10749,The International 2019
4981028582,1674,1566485536,2586976,OG,39,Shopify Rebellion,360102,1,23,15,True,,10749,The International 2019
4980430921,2811,1566461924,543897,Mineski,1838315,Team Secret,360064,1,18,29,False,,10749,The International 2019
4980333085,3222,1566456722,543897,Mineski,1838315,Team Secret,360064,1,36,28,True,,10749,The International 2019
4980123889,2428,1566443280,2672298,NoPing Esports,6214538,Newbee,360043,1,10,31,False,,10749,The International 2019
4980079753,1520,1566439840,6214538,Newbee,2672298,NoPing Esports,360043,1,13,23,False,,10749,The International 2019
4978701632,2503,1566373807,1838315,Team Secret,39,Shopify Rebellion,359836,1,14,26,False,,10749,The International 2019
4978505997,2904,1566362569,1838315,Team Secret,39,Shopify Rebellion,359836,1,12,40,False,,10749,The International 2019
4977018128,3673,1566285647,2108395,TNC Predator,726228,Vici Gaming,359608,1,26,30,False,,10749,The International 2019
4977114097,2082,1566291026,2108395,TNC Predator,726228,Vici Gaming,359608,1,6,25,False,,10749,The International 2019
4976789940,2704,1566269067,15,LGD Gaming,1883502,Virtus.pro,359596,1,22,12,True,,10749,The International 2019
4973234250,3248,1566108686,350190,Ascent Esports,1883502,Virtus.pro,359042,1,33,34,False,,10749,The International 2019
4973241299,1843,1566108959,6209804,Antarctic Penguins,2672298,NoPing Esports,359043,1,22,31,False,,10749,The International 2019
4973205314,2086,1566107488,6214973,Ninjas in Pyjamas,39,Shopify Rebellion,359048,1,12,37,False,,10749,The International 2019
4973135877,2502,1566104310,350190,Ascent Esports,1883502,Virtus.pro,359042,1,23,34,False,,10749,The International 2019
4973040677,4195,1566099119,2163,Team Liquid,2108395,TNC Predator,359033,1,39,45,False,,10749,The International 2019
4973073617,1776,1566100965,1838315,Team Secret,7203342,Chaos EC,359031,1,22,30,False,,10749,The International 2019
4972974534,2259,1566095140,350190,Ascent Esports,6209804,Antarctic Penguins,359011,1,28,12,True,,10749,The International 2019
4973017840,1305,1566097834,7203342,Chaos EC,1838315,Team Secret,359031,1,15,33,False,,10749,The International 2019
4972964911,2970,1566094546,39,Shopify Rebellion,1883502,Virtus.pro,359010,1,24,26,False,,10749,The International 2019
4971752684,2288,1566042879,1838315,Team Secret,15,LGD Gaming,358774,1,15,34,False,,10749,The International 2019
4971762994,2863,1566043219,2163,Team Liquid,2626685,KEEN GAMING,358758,1,46,28,True,,10749,The International 2019
4971343154,5189,1566027129,2108395,TNC Predator,7203342,Chaos EC,358726,1,26,40,False,,10749,The International 2019
4972913573,1430,1566090902,2672298,NoPing Esports,6214973,Ninjas in Pyjamas,359007,1,22,8,True,,10749,The International 2019
4971714902,2762,1566041592,6214538,Newbee,7203342,Chaos EC,358760,1,39,19,True,,10749,The International 2019
4971878070,2267,1566047041,1838315,Team Secret,15,LGD Gaming,358774,1,19,32,False,,10749,The International 2019
4971602368,3623,1566037337,2626685,KEEN GAMING,2163,Team Liquid,358758,1,35,49,False,,10749,The International 2019
4971562774,1729,1566035719,111474,Alliance,543897,Mineski,358756,1,16,30,False,,10749,The International 2019
4971503549,2681,1566033354,6209804,Antarctic Penguins,36,Natus Vincere,358737,1,34,23,True,,10749,The International 2019
4971609890,2274,1566037624,6214538,Newbee,7203342,Chaos EC,358760,1,44,11,True,,10749,The International 2019
4971493281,3210,1566032942,6214973,Ninjas in Pyjamas,726228,Vici Gaming,358736,1,34,11,True,,10749,The International 2019
4971293020,2555,1566025112,2626685,KEEN GAMING,6214538,Newbee,358715,1,39,23,True,,10749,The International 2019
4971219200,3534,1566021957,2108395,TNC Predator,7203342,Chaos EC,358726,1,33,22,True,,10749,The International 2019
4971103310,2405,1566016217,2672298,NoPing Esports,39,Shopify Rebellion,358696,1,34,20,True,,10749,The International 2019
4971185236,1195,1566020416,1838315,Team Secret,543897,Mineski,358721,1,24,1,True,,10749,The International 2019
4971136869,2264,1566018023,6214973,Ninjas in Pyjamas,6209804,Antarctic Penguins,358703,1,15,28,False,,10749,The International 2019
4971068045,2093,1566014247,6214973,Ninjas in Pyjamas,6209804,Antarctic Penguins,358703,1,9,23,False,,10749,The International 2019
4971090004,2095,1566015472,350190,Ascent Esports,36,Natus Vincere,358697,1,22,14,True,,10749,The International 2019
4970923003,2901,1566004559,2108395,TNC Predator,1838315,Team Secret,358677,1,12,34,False,,10749,The International 2019
4969752692,3708,1565953082,726228,Vici Gaming,39,Shopify Rebellion,358523,1,25,30,False,,10749,The International 2019
4969839520,2382,1565956694,36,Natus Vincere,6214973,Ninjas in Pyjamas,358521,1,32,18,True,,10749,The International 2019
4969661339,2617,1565948717,111474,Alliance,2626685,KEEN GAMING,358504,1,47,30,True,,10749,The International 2019
4969748381,2199,1565952910,6214973,Ninjas in Pyjamas,36,Natus Vincere,358521,1,15,30,False,,10749,The International 2019
4969641209,2826,1565947831,543897,Mineski,7203342,Chaos EC,358498,1,27,25,True,,10749,The International 2019
4969405883,2472,1565935288,6214973,Ninjas in Pyjamas,2586976,OG,358483,1,23,28,False,,10749,The International 2019
4969565764,2898,1565943976,2108395,TNC Predator,6214538,Newbee,358499,1,17,28,False,,10749,The International 2019
4969584026,2033,1565944883,2626685,KEEN GAMING,111474,Alliance,358504,1,8,27,False,,10749,The International 2019
4969499647,3261,1565940546,36,Natus Vincere,1883502,Virtus.pro,358482,1,40,21,True,,10749,The International 2019
4969495247,1888,1565940325,726228,Vici Gaming,2672298,NoPing Esports,358481,1,31,11,True,,10749,The International 2019
4969560020,2328,1565943693,7203342,Chaos EC,543897,Mineski,358498,1,13,45,False,,10749,The International 2019
4969415357,2660,1565935839,39,Shopify Rebellion,6209804,Antarctic Penguins,358485,1,34,12,True,,10749,The International 2019
4969485474,1801,1565939858,6214973,Ninjas in Pyjamas,2586976,OG,358483,1,25,20,False,,10749,The International 2019
4969351370,1719,1565931704,2163,Team Liquid,543897,Mineski,358471,1,35,13,True,,10749,The International 2019
4969348313,1382,1565931496,2626685,KEEN GAMING,1838315,Team Secret,358470,1,2,19,False,,10749,The International 2019
4969292028,2200,1565927416,1838315,Team Secret,2626685,KEEN GAMING,358470,1,30,16,True,,10749,The International 2019
4971088106,1294,1566015372,1883502,Virtus.pro,2586976,OG,358709,1,9,31,False,,10749,The International 2019
4969288250,3132,1565927125,111474,Alliance,2108395,TNC Predator,358469,1,29,41,False,,10749,The International 2019
4969187966,3817,1565918294,36,Natus Vincere,2672298,NoPing Esports,358447,1,48,35,False,,10749,The International 2019
4969274267,1475,1565926021,6214538,Newbee,15,LGD Gaming,358465,1,4,25,False,,10749,The International 2019
4968466397,2156,1565879101,2108395,TNC Predator,15,LGD Gaming,358298,1,8,26,False,,10749,The International 2019
4968447861,2169,1565878582,2626685,KEEN GAMING,543897,Mineski,358301,1,27,16,True,,10749,The International 2019
4968129116,3787,1565867164,7203342,Chaos EC,111474,Alliance,358276,1,34,38,True,,10749,The International 2019
4968350012,1533,1565875376,543897,Mineski,2626685,KEEN GAMING,358301,1,14,35,False,,10749,The International 2019
4968242416,1743,1565871677,2163,Team Liquid,1838315,Team Secret,358282,1,10,29,False,,10749,The International 2019
4967962327,2802,1565858997,543897,Mineski,2108395,TNC Predator,358242,1,31,12,True,,10749,The International 2019
4967956396,2404,1565858702,6209804,Antarctic Penguins,1883502,Virtus.pro,358251,1,17,21,False,,10749,The International 2019
4967878474,2972,1565854597,2626685,KEEN GAMING,15,LGD Gaming,358236,1,25,44,False,,10749,The International 2019
4967897880,1337,1565855599,2163,Team Liquid,7203342,Chaos EC,358237,1,21,5,True,,10749,The International 2019
4967877032,2866,1565854518,2108395,TNC Predator,543897,Mineski,358242,1,21,25,False,,10749,The International 2019
4967770591,2600,1565848047,6214973,Ninjas in Pyjamas,1883502,Virtus.pro,358227,1,22,24,False,,10749,The International 2019
4903157391,2938,1563104171,1520578,GGGGGGGG,6209804,Antarctic Penguins,347838,2,32,37,False,,10749,The International 2019
4967765768,1684,1565847734,726228,Vici Gaming,6209804,Antarctic Penguins,358226,1,26,7,True,,10749,The International 2019
4967744940,2402,1565846447,350190,Ascent Esports,39,Shopify Rebellion,358223,1,32,21,True,,10749,The International 2019
4967655141,3605,1565839252,2626685,KEEN GAMING,2108395,TNC Predator,358208,1,44,47,False,,10749,The International 2019
4967654870,2484,1565839227,6214538,Newbee,2163,Team Liquid,358210,1,39,15,True,,10749,The International 2019
4967689210,2185,1565842245,350190,Ascent Esports,39,Shopify Rebellion,358223,1,31,10,True,,10749,The International 2019
4967642360,2092,1565838223,7203342,Chaos EC,15,LGD Gaming,358209,1,11,27,False,,10749,The International 2019
6067705179,2170,1625124967,6738815,Cignal Ultra,8261197,Motivate.Trust Gaming,574477,1,12,33,False,,13256,The International 2021
6071984808,2060,1625344434,7819028,4 Zoomers,8462940,bumble bEE's,575040,1,39,8,True,,13256,The International 2021
6067666906,1919,1625122425,8222896,Ωmega Esports,8062847,Galaxy Racer Esports,574473,1,11,31,False,,13256,The International 2021
6220692458,2097,1634110010,15,LGD Gaming,8214850,BLEED,602541,1,27,15,True,,13256,The International 2021
6219755267,1678,1634045796,2586976,OG,1838315,Team Secret,602364,1,5,42,False,,13256,The International 2021
6216911349,1901,1633871606,8254400,beastcoast,15,LGD Gaming,601882,1,10,30,False,,13256,The International 2021
6216810253,1942,1633868183,15,LGD Gaming,8254400,beastcoast,601882,1,31,16,True,,13256,The International 2021
6216733293,1736,1633864562,726228,Vici Gaming,1838315,Team Secret,601865,1,4,20,False,,13256,The International 2021
6216827185,2935,1633868421,1838315,Team Secret,726228,Vici Gaming,601865,1,29,18,True,,13256,The International 2021
6216792975,3768,1633866900,7390454,The Oversight,8204512,Neptune Gaming,601863,1,38,34,True,,13256,The International 2021
6216644781,1698,1633859680,39,Shopify Rebellion,8260983,TSM,601853,1,23,3,True,,13256,The International 2021
6216649464,1234,1633860037,1883502,Virtus.pro,6209166,Team Aster,601845,1,20,1,True,,13256,The International 2021
6216470391,2718,1633850060,7390454,The Oversight,8255756,Evil Geniuses,601835,1,43,21,True,,13256,The International 2021
6216545156,3094,1633854503,8255756,Evil Geniuses,7390454,The Oversight,601835,1,30,25,False,,13256,The International 2021
6216525355,2128,1633853463,350190,Ascent Esports,1838315,Team Secret,601833,1,32,7,True,,13256,The International 2021
6216446594,2862,1633849211,8204512,Neptune Gaming,15,LGD Gaming,601831,1,32,27,False,,13256,The International 2021
6215818267,2744,1633805420,8214850,BLEED,8260983,TSM,601713,1,28,16,True,,13256,The International 2021
6215656336,2383,1633798376,5,Invictus Gaming,111474,Alliance,601704,1,23,16,True,,13256,The International 2021
6215760661,2118,1633802748,111474,Alliance,5,Invictus Gaming,601704,1,18,43,False,,13256,The International 2021
6215546470,2009,1633794363,39,Shopify Rebellion,1883502,Virtus.pro,601681,1,9,18,False,,13256,The International 2021
6215594590,2743,1633795916,1838315,Team Secret,7390454,The Oversight,601659,1,41,15,True,,13256,The International 2021
6214977918,1338,1633766698,1883502,Virtus.pro,7391077,Thunder Awaken,601544,1,29,6,True,,13256,The International 2021
6078222051,2195,1625692165,8204562,Spider Pigzs,2163,Team Liquid,576089,1,14,26,False,,13256,The International 2021
6067019006,3829,1625075739,8462940,bumble bEE's,8260932,Eternity,574321,1,15,35,False,,13256,The International 2021
6066656279,2590,1625062095,8360138,Neon Esports,8261197,Motivate.Trust Gaming,574261,1,21,10,True,,13256,The International 2021
6067657925,1753,1625121888,6738815,Cignal Ultra,8261197,Motivate.Trust Gaming,574477,1,3,30,False,,13256,The International 2021
6067842155,2135,1625133288,8254145,Execration,8244493,Team SMG,574483,1,8,34,False,,13256,The International 2021
6067910553,2047,1625136969,8254145,Execration,8244493,Team SMG,574483,1,42,12,True,,13256,The International 2021
6070682293,2730,1625288382,2108395,TNC Predator,7732977,BOOM Esports,574881,1,28,10,True,,13256,The International 2021
6078923814,2169,1625743787,8204562,Spider Pigzs,8344760,Team Bald Reborn,576266,1,35,12,True,,13256,The International 2021
6055832598,2102,1624498232,8375259,Infinity,8255756,Evil Geniuses,572502,1,15,21,False,,13256,The International 2021
6224962333,3110,1634368070,5,Invictus Gaming,726228,Vici Gaming,603215,1,39,34,True,,13256,The International 2021
6079001945,1577,1625747662,8384158,Into The Breach,8112124,Brame,576272,1,26,5,True,,13256,The International 2021
6220128981,2637,1634061945,111474,Alliance,8254400,beastcoast,602430,1,44,19,True,,13256,The International 2021
6222023409,2225,1634199022,111474,Alliance,8214850,BLEED,602731,1,13,35,False,,13256,The International 2021
6054926748,2365,1624447344,5014799,Nemiga Gaming,8360733,Trident Clan,572273,1,42,12,True,,13256,The International 2021
6067481645,2707,1625108458,8254145,Execration,8261114,SPAWN.496,574460,1,18,34,False,,13256,The International 2021
6212505052,2343,1633595276,1883502,Virtus.pro,8260983,TSM,601128,1,34,17,True,,13256,The International 2021
6222126346,2038,1634203179,8214850,BLEED,111474,Alliance,602731,1,44,15,True,,13256,The International 2021
6221491372,2288,1634151493,7390454,The Oversight,2586976,OG,602627,1,33,38,False,,13256,The International 2021
6213872023,2005,1633695768,8255756,Evil Geniuses,1838315,Team Secret,601357,1,14,29,False,,13256,The International 2021
6213807406,2462,1633691558,7390454,The Oversight,726228,Vici Gaming,601344,1,11,36,False,,13256,The International 2021
6213751072,1989,1633687699,7391077,Thunder Awaken,5,Invictus Gaming,601338,1,16,37,False,,13256,The International 2021
6213809677,2325,1633691534,5,Invictus Gaming,7391077,Thunder Awaken,601338,1,31,8,True,,13256,The International 2021
6213792328,2512,1633690392,2586976,OG,6209166,Team Aster,601333,1,10,35,False,,13256,The International 2021
6213621537,3013,1633676424,1838315,Team Secret,15,LGD Gaming,601323,1,45,26,True,,13256,The International 2021
6213194720,1639,1633635701,111474,Alliance,7391077,Thunder Awaken,601233,1,34,18,True,,13256,The International 2021
6213048431,2922,1633627248,5,Invictus Gaming,39,Shopify Rebellion,601206,1,37,21,True,,13256,The International 2021
6066158092,3311,1625037626,6738815,Cignal Ultra,8351014,South Built Esports,574218,1,49,34,True,,13256,The International 2021
6066239914,3685,1625042997,7732977,BOOM Esports,8254145,Execration,574215,1,49,30,True,,13256,The International 2021
